state,traditional_method,se.traditional_method,year,pred,pred_upper,pred_lower
Africa:Senegal:Dakar,,,1990,0.0123263710176687,0.0335825629343432,0.0056560191348762
Africa:Senegal:Dakar,,,1991,0.0124192140280319,0.0303907996167138,0.0060200130394294
Africa:Senegal:Dakar,,,1992,0.0125482201927762,0.0269616909097164,0.0064107472992815
Africa:Senegal:Dakar,0.01628664495114,0.0057436846195933,1993,0.0127886073952385,0.023114342858228,0.0067789662246232
Africa:Senegal:Dakar,,,1994,0.0118308409102348,0.0243671028538978,0.0062650260635557
Africa:Senegal:Dakar,,,1995,0.0110669526652994,0.024622259011429,0.0057195632411069
Africa:Senegal:Dakar,,,1996,0.0103993746708896,0.0242448464860754,0.0052177800840339
Africa:Senegal:Dakar,,,1997,0.0098001480627331,0.0233952081051343,0.0047629690131057
Africa:Senegal:Dakar,,,1998,0.0092543592049543,0.0222276550664892,0.0043739456588757
Africa:Senegal:Dakar,,,1999,0.008750541762953,0.0208284876593844,0.0040427831033577
Africa:Senegal:Dakar,,,2000,0.0082825267122867,0.019252240189996,0.003776514111005
Africa:Senegal:Dakar,,,2001,0.0078422413986453,0.0175670171551427,0.0035704935679822
Africa:Senegal:Dakar,,,2002,0.007424708051222,0.0158364244082723,0.0034274776992277
Africa:Senegal:Dakar,,,2003,0.007024105708695,0.0140768726184159,0.0033449683378069
Africa:Senegal:Dakar,,,2004,0.0066318064053266,0.0123320810950238,0.0033368071562285
Africa:Senegal:Dakar,0.0057103460322711,0.0034797848354228,2005,0.0062343800969459,0.0106878972955268,0.0034457259016548
Africa:Senegal:Dakar,,,2006,0.005961774949304,0.0107521223854849,0.0029669484867332
Africa:Senegal:Dakar,,,2007,0.0056911451845135,0.0104942843723138,0.0026653140800572
Africa:Senegal:Dakar,,,2008,0.0054182231594234,0.0099692258450943,0.0024834182358123
Africa:Senegal:Dakar,,,2009,0.0051387357772163,0.0093129158539666,0.002401848590371
Africa:Senegal:Dakar,0.0036770997318895,0.0025987185659956,2010,0.0048315726096951,0.0086782011510275,0.0024507200499179
Africa:Senegal:Dakar,,,2011,0.0053131183218559,0.0094157661074749,0.0027823883807874
Africa:Senegal:Dakar,0.0,0.0,2012,0.0058086126012826,0.0103087781243958,0.003257163778614
Africa:Senegal:Dakar,,,2013,0.0054792185630238,0.0099899764580814,0.0029436752365353
Africa:Senegal:Dakar,0.0070391835828431,0.0067348095341042,2014,0.0051729675281816,0.0091123835291297,0.0028105718368927
Africa:Senegal:Dakar,0.004110791556796,0.0041475995402672,2015,0.0048907152651801,0.0086299424087037,0.0026429062737171
Africa:Senegal:Dakar,0.0,0.0,2016,0.0044758100240275,0.0081686528742186,0.0022771167985192
Africa:Senegal:Dakar,0.0010914317651073,0.0011055758356633,2017,0.0042000591272775,0.0078970186668346,0.0020926179460143
Africa:Senegal:Dakar,0.0056859232040855,0.0052281556618665,2018,0.0045775633658391,0.0082862851738493,0.0024219205183145
Africa:Senegal:Dakar,0.0,0.0,2019,0.0049737972505402,0.0092495327557582,0.002581248957726
Africa:Senegal:Dakar,,,2020,0.0049814784738842,0.0103679004420098,0.0023131924960757
Africa:Senegal:Dakar,,,2021,0.0049897934417123,0.011374056127148,0.0020976537996141
Africa:Senegal:Dakar,,,2022,0.0049963259296436,0.0123062879039109,0.0019189179183985
Africa:Senegal:Dakar,,,2023,0.0050026039033771,0.0132607615498513,0.0017697069648493
Africa:Senegal:Dakar,,,2024,0.0050096018712609,0.0142433090324833,0.0016398198188845
Africa:Senegal:Dakar,,,2025,0.0050155071601985,0.0152550109568309,0.0015286408595233
Africa:Senegal:Sédhiou,,,1990,0.0357721343688006,0.1032605413147611,0.0149863145606385
Africa:Senegal:Sédhiou,,,1991,0.0360828143425329,0.0947447025157678,0.0156922699486851
Africa:Senegal:Sédhiou,,,1992,0.03648841827774,0.0859659098713851,0.0163874994467296
Africa:Senegal:Sédhiou,0.0,0.0,1993,0.0371386126906492,0.07606754574907,0.0169865218877688
Africa:Senegal:Sédhiou,,,1994,0.0344265470492904,0.0778630793231063,0.0161504903297913
Africa:Senegal:Sédhiou,,,1995,0.0321747840837374,0.0772722009496923,0.0152029485140873
Africa:Senegal:Sédhiou,,,1996,0.0301847991106035,0.0752657686578868,0.0142766064715358
Africa:Senegal:Sédhiou,,,1997,0.0283956646988812,0.0721845171062226,0.013412431680146
Africa:Senegal:Sédhiou,,,1998,0.0267633532254431,0.0682583968995194,0.012586684996261
Africa:Senegal:Sédhiou,,,1999,0.0252630987555545,0.0637780167505786,0.011864641688365
Africa:Senegal:Sédhiou,,,2000,0.0238814431416139,0.0588097548127357,0.0112408025237819
Africa:Senegal:Sédhiou,,,2001,0.0225990016612195,0.0535044435621729,0.0107613211800203
Africa:Senegal:Sédhiou,,,2002,0.0214055050695432,0.0479594364763759,0.010424311881266
Africa:Senegal:Sédhiou,,,2003,0.0202826073483139,0.0423271445731323,0.0102746709592545
Africa:Senegal:Sédhiou,,,2004,0.019211827606107,0.0366255938739637,0.0103518841398211
Africa:Senegal:Sédhiou,0.0046449336308024,0.0046890033070014,2005,0.0181574286389174,0.030979065044932,0.0108323655669922
Africa:Senegal:Sédhiou,,,2006,0.0173598298656539,0.0309947426205744,0.0094069508188305
Africa:Senegal:Sédhiou,,,2007,0.0166005560519969,0.029917679851073,0.0085027267267713
Africa:Senegal:Sédhiou,,,2008,0.0158621955844756,0.0280014472858355,0.0079701321916988
Africa:Senegal:Sédhiou,,,2009,0.0151206740426485,0.0255368892935115,0.0077872184502244
Africa:Senegal:Sédhiou,0.0122666457394324,0.0068298456113734,2010,0.0143054103251306,0.0229190999531286,0.0080932948351279
Africa:Senegal:Sédhiou,,,2011,0.0155880860717184,0.0253310353393144,0.0094547527271942
Africa:Senegal:Sédhiou,0.0391210417306137,0.0139149763847304,2012,0.017021612626392,0.0274487097424543,0.0112129253351306
Africa:Senegal:Sédhiou,,,2013,0.0160285013623494,0.02711572055876,0.0100613528026658
Africa:Senegal:Sédhiou,0.0064490366432453,0.0066401866258298,2014,0.0151869752392189,0.024633055600967,0.0095259248651579
Africa:Senegal:Sédhiou,0.0247737769771438,0.0122328616015101,2015,0.0144060082914616,0.0229343720980326,0.0089763515903277
Africa:Senegal:Sédhiou,0.0,0.0,2016,0.0132756698995286,0.0215315681315035,0.0075189539603687
Africa:Senegal:Sédhiou,0.0034417137017742,0.0035664219250785,2017,0.0125247152154176,0.0205236466699391,0.0068444862657114
Africa:Senegal:Sédhiou,0.0058199071301678,0.0059131974867891,2018,0.0135203389963333,0.0221743779014729,0.0080387891351331
Africa:Senegal:Sédhiou,0.0077306094920158,0.0077265317960726,2019,0.0145778012590525,0.0255025617877788,0.0086259678823351
Africa:Senegal:Sédhiou,,,2020,0.0145443083278501,0.0290915594571812,0.0076410086920857
Africa:Senegal:Sédhiou,,,2021,0.0145363841549774,0.0324368196625149,0.0068751984980302
Africa:Senegal:Sédhiou,,,2022,0.0145341239099796,0.035649147402586,0.0062574736135968
Africa:Senegal:Sédhiou,,,2023,0.014533581860256,0.0388362619212785,0.0057466233184475
Africa:Senegal:Sédhiou,,,2024,0.0145352242526779,0.0419575534539849,0.0053022380468824
Africa:Senegal:Sédhiou,,,2025,0.0145367131673882,0.04506073413072,0.0049237715374237
Africa:Senegal:Tambacounda,,,1990,0.01483776153195,0.046294375208344,0.005594003683946
Africa:Senegal:Tambacounda,,,1991,0.0149590076393026,0.0424103541034652,0.0058555564561111
Africa:Senegal:Tambacounda,,,1992,0.0151204370953162,0.0383920218280799,0.006112401586123
Africa:Senegal:Tambacounda,0.0,0.0,1993,0.0153806013638501,0.033842968667186,0.0063404346836162
Africa:Senegal:Tambacounda,,,1994,0.0142618358091663,0.0347522816174074,0.0059701416364536
Africa:Senegal:Tambacounda,,,1995,0.0133327560530617,0.0344750866168587,0.005577287679751
Africa:Senegal:Tambacounda,,,1996,0.0125129016341017,0.0335659180892367,0.0051948107784191
Africa:Senegal:Tambacounda,,,1997,0.0117741404354419,0.0321605430975868,0.0048465880726195
Africa:Senegal:Tambacounda,,,1998,0.011100103403223,0.0304063320675439,0.0045388885099803
Africa:Senegal:Tambacounda,,,1999,0.0104792088360059,0.0283863562909448,0.0042611681713034
Africa:Senegal:Tambacounda,,,2000,0.0099046186558737,0.0261688325534645,0.0040345544796179
Africa:Senegal:Tambacounda,,,2001,0.0093685736490057,0.0238126563074555,0.0038455630764774
Africa:Senegal:Tambacounda,,,2002,0.0088664226036908,0.0214307122424348,0.0037050137747863
Africa:Senegal:Tambacounda,,,2003,0.0083920756131495,0.0189956897077009,0.0036180344070521
Africa:Senegal:Tambacounda,,,2004,0.0079410041842005,0.0165910612988087,0.0035863310801995
Africa:Senegal:Tambacounda,0.0,0.0,2005,0.0075055813361998,0.014198512970223,0.0036422408431173
Africa:Senegal:Tambacounda,,,2006,0.0071472810058745,0.0141822531988197,0.0032488996588903
Africa:Senegal:Tambacounda,,,2007,0.0068127352256399,0.0136849974665906,0.0029816052313576
Africa:Senegal:Tambacounda,,,2008,0.0064899324611397,0.0128569803365125,0.0028122674726455
Africa:Senegal:Tambacounda,,,2009,0.0061691306269716,0.0118232148804128,0.0027383815209901
Africa:Senegal:Tambacounda,0.0,0.0,2010,0.0058240109559512,0.0107177210286276,0.0027929664192194
Africa:Senegal:Tambacounda,,,2011,0.0064033912201539,0.0120172692166983,0.0030909580397741
Africa:Senegal:Tambacounda,0.0,0.0,2012,0.0070167409427911,0.0133823693198141,0.003487712692849
Africa:Senegal:Tambacounda,,,2013,0.006607002491464,0.0130371331991058,0.0031829814226107
Africa:Senegal:Tambacounda,0.0,0.0,2014,0.0062538983036351,0.0118557781561004,0.0030145332520226
Africa:Senegal:Tambacounda,0.0,0.0,2015,0.0059251846720253,0.0110858391627623,0.0028412231056817
Africa:Senegal:Tambacounda,0.0,0.0,2016,0.0054267733454373,0.0102584916260108,0.0024972094216819
Africa:Senegal:Tambacounda,0.0,0.0,2017,0.0051056024880435,0.0097616990702126,0.0023003210113706
Africa:Senegal:Tambacounda,0.0,0.0,2018,0.0055565203704174,0.0105324887039984,0.0026109225133056
Africa:Senegal:Tambacounda,0.0,0.0,2019,0.0060114433935545,0.0120590335486798,0.0027793359544155
Africa:Senegal:Tambacounda,,,2020,0.0059864773835974,0.013520894324879,0.0025507210857695
Africa:Senegal:Tambacounda,,,2021,0.0059760877628328,0.0148585214852164,0.00235133929322
Africa:Senegal:Tambacounda,,,2022,0.005970239276618,0.0161678049172372,0.0021811522489235
Africa:Senegal:Tambacounda,,,2023,0.0059668126956075,0.0174483338132642,0.0020319098561949
Africa:Senegal:Tambacounda,,,2024,0.0059642062481048,0.0187893908740379,0.0018968719253397
Africa:Senegal:Tambacounda,,,2025,0.0059628582957629,0.0201058101828773,0.0017797515587752
Africa:Senegal:Thiès,,,1990,0.0115745581430818,0.0345669561831875,0.0046658512359211
Africa:Senegal:Thiès,,,1991,0.0116702394734855,0.0314433994970503,0.0049019859698758
Africa:Senegal:Thiès,,,1992,0.0117995605535202,0.0282242315815301,0.0051342033534211
Africa:Senegal:Thiès,0.0,0.0,1993,0.0120193236354623,0.0246116812331094,0.0053377917457962
Africa:Senegal:Thiès,,,1994,0.0111261872107947,0.0255185049168586,0.0050141340323219
Africa:Senegal:Thiès,,,1995,0.0103967223858598,0.0255006141384793,0.0046651274409197
Africa:Senegal:Thiès,,,1996,0.0097556424683166,0.0249336024630211,0.0043316829947834
Africa:Senegal:Thiès,,,1997,0.0091794075606779,0.0239555095912339,0.0040217499195385
Africa:Senegal:Thiès,,,1998,0.0086539952528014,0.022704484537104,0.0037424777950551
Africa:Senegal:Thiès,,,1999,0.0081715274889912,0.0212224086443438,0.0035058230130663
Africa:Senegal:Thiès,,,2000,0.0077242769132536,0.0195770170968579,0.0033025968993002
Africa:Senegal:Thiès,,,2001,0.0073078635906017,0.0178243764617383,0.0031415704037419
Africa:Senegal:Thiès,,,2002,0.0069165727050113,0.0160196821195847,0.0030198598389031
Africa:Senegal:Thiès,,,2003,0.0065464067721236,0.014196477199626,0.0029464771162557
Africa:Senegal:Thiès,,,2004,0.0061924018293251,0.0123847916076591,0.0029237485987956
Africa:Senegal:Thiès,0.0,0.0,2005,0.0058480819814141,0.0106092369296702,0.002978912033674
Africa:Senegal:Thiès,,,2006,0.0055739582840736,0.0106423618434095,0.0026284186033171
Africa:Senegal:Thiès,,,2007,0.0053161554003827,0.010307437263518,0.0023951063904133
Africa:Senegal:Thiès,,,2008,0.0050648753578459,0.0097202592009497,0.0022469550133009
Africa:Senegal:Thiès,,,2009,0.0048128884287841,0.0089656674533121,0.0021793523239534
Africa:Senegal:Thiès,0.0,0.0,2010,0.004541194418376,0.0081757050920499,0.0022156300087909
Africa:Senegal:Thiès,,,2011,0.0049887263532991,0.009100590546907,0.0024848722284826
Africa:Senegal:Thiès,0.0,0.0,2012,0.0054578201299653,0.0100997916474845,0.0028462129297452
Africa:Senegal:Thiès,,,2013,0.0051420493578166,0.0097462759081341,0.0026061547745835
Africa:Senegal:Thiès,0.0,0.0,2014,0.0048648522157014,0.0088011491874452,0.0024911751290792
Africa:Senegal:Thiès,0.0,0.0,2015,0.0046051562852288,0.008205037573552,0.0023620181346733
Africa:Senegal:Thiès,0.0053294943086174,0.0054248200444753,2016,0.004211450769531,0.0075896514810543,0.0020888676620185
Africa:Senegal:Thiès,0.0015767243077207,0.0015640700606271,2017,0.0039575551150587,0.0072690089380017,0.0019194024664392
Africa:Senegal:Thiès,0.0,0.0,2018,0.0043154703777362,0.0077936692007132,0.0021747268808371
Africa:Senegal:Thiès,0.0,0.0,2019,0.0046745668292765,0.0089410375089048,0.0023030873027796
Africa:Senegal:Thiès,,,2020,0.0046612122637978,0.0100648551188977,0.0020945490558347
Africa:Senegal:Thiès,,,2021,0.004657641808682,0.0110897836018939,0.0019190313025292
Africa:Senegal:Thiès,,,2022,0.0046559581542796,0.0120885726678554,0.0017706385267421
Africa:Senegal:Thiès,,,2023,0.0046557257503093,0.013081364668592,0.0016428400613551
Africa:Senegal:Thiès,,,2024,0.004656481298338,0.0141026314499849,0.0015301468502484
Africa:Senegal:Thiès,,,2025,0.0046573599223298,0.0151160205034632,0.0014279477681726
Africa:Senegal:Ziguinchor,,,1990,0.0417837588010823,0.1148330509801656,0.0183938845416087
Africa:Senegal:Ziguinchor,,,1991,0.0421592736315161,0.1050248556038779,0.0192786003346846
Africa:Senegal:Ziguinchor,,,1992,0.0426679238006478,0.0946274411599001,0.0201693320798944
Africa:Senegal:Ziguinchor,0.0784313725490196,0.0389887676881653,1993,0.0435227747802779,0.082981387382102,0.0209095492827786
Africa:Senegal:Ziguinchor,,,1994,0.0402729982623732,0.0855570148133586,0.0198982569273881
Africa:Senegal:Ziguinchor,,,1995,0.037619945394911,0.0854327461644004,0.0187029195580702
Africa:Senegal:Ziguinchor,,,1996,0.0352908523350559,0.0834555499417232,0.0175568806833933
Africa:Senegal:Ziguinchor,,,1997,0.0331989391103497,0.0802060285606468,0.0164567963033093
Africa:Senegal:Ziguinchor,,,1998,0.0312888090155711,0.0758798564418639,0.0153857080698953
Africa:Senegal:Ziguinchor,,,1999,0.0295449005282597,0.0709219034283658,0.0144249532246543
Africa:Senegal:Ziguinchor,,,2000,0.0279353816450661,0.0653726761396809,0.0136431867135838
Africa:Senegal:Ziguinchor,,,2001,0.0264473912106161,0.0594060852944462,0.0130479914701758
Africa:Senegal:Ziguinchor,,,2002,0.0250631810189831,0.053145173096467,0.0126659171664927
Africa:Senegal:Ziguinchor,,,2003,0.0237595310136034,0.0466597434119048,0.0125054710010876
Africa:Senegal:Ziguinchor,,,2004,0.0225133226715441,0.0400300725287859,0.0126736845650323
Africa:Senegal:Ziguinchor,0.0238156401545786,0.0081945145857599,2005,0.0212775609728353,0.0334886640890024,0.0134170714628418
Africa:Senegal:Ziguinchor,,,2006,0.0203444505820675,0.0341316741350063,0.0113938125570368
Africa:Senegal:Ziguinchor,,,2007,0.0194570820900464,0.0333454754701973,0.0101440650990473
Africa:Senegal:Ziguinchor,,,2008,0.0185894157824083,0.031525120099371,0.0094040727947454
Africa:Senegal:Ziguinchor,,,2009,0.0177137998272835,0.0290088639983941,0.0090986386672343
Africa:Senegal:Ziguinchor,0.0017186720608201,0.0017328469769622,2010,0.0167513136996017,0.026238932886353,0.0093363466049208
Africa:Senegal:Ziguinchor,,,2011,0.0182092580301628,0.0292080084045995,0.0109161484623414
Africa:Senegal:Ziguinchor,0.0150045593916435,0.0076298818882625,2012,0.0197873505005586,0.0319662215514035,0.0130641359272763
Africa:Senegal:Ziguinchor,,,2013,0.0186908515206391,0.0311105684966044,0.0117727160911196
Africa:Senegal:Ziguinchor,0.0265711906787955,0.0162597459653211,2014,0.0177387515550628,0.0278636439459299,0.0112601269352145
Africa:Senegal:Ziguinchor,0.0050488331666558,0.0049443231534241,2015,0.0168397472903509,0.0259325876783659,0.0105922065167562
Africa:Senegal:Ziguinchor,0.0057933649091153,0.0056179178981588,2016,0.0155313062324149,0.0239173661339431,0.0090318455464119
Africa:Senegal:Ziguinchor,0.0098174078940112,0.0052227366021223,2017,0.0146440478896124,0.0226641639724635,0.0083562386830776
Africa:Senegal:Ziguinchor,0.0193225192002994,0.0097202979347386,2018,0.0158225699144758,0.0240196068640601,0.0100029530070929
Africa:Senegal:Ziguinchor,0.0311483493262979,0.0121918878438782,2019,0.0170818373204894,0.0273963752371756,0.0108065601466204
Africa:Senegal:Ziguinchor,,,2020,0.0170440367340229,0.031770134984636,0.0094425607420495
Africa:Senegal:Ziguinchor,,,2021,0.0170414125311218,0.0357384271192849,0.0084205227517131
Africa:Senegal:Ziguinchor,,,2022,0.0170450069481212,0.0395571531519358,0.0076216391091503
Africa:Senegal:Ziguinchor,,,2023,0.017051429633088,0.0432732803878295,0.0069604996133832
Africa:Senegal:Ziguinchor,,,2024,0.0170564605694895,0.0469028973732903,0.0064074797019489
Africa:Senegal:Ziguinchor,,,2025,0.0170609900198901,0.0504902602619117,0.0059349654421886
Africa:Senegal:Kédougou,,,1990,0.0156356930946328,0.0577591244231598,0.0048544763199465
Africa:Senegal:Kédougou,,,1991,0.0157421580212069,0.0537778995107927,0.0050596541496712
Africa:Senegal:Kédougou,,,1992,0.0158767274562739,0.049526918176775,0.0052610756562967
Africa:Senegal:Kédougou,0.0,0.0,1993,0.0160789446774408,0.0449687466081193,0.0054473542090226
Africa:Senegal:Kédougou,,,1994,0.0149769851860596,0.0451791363301308,0.0051108021087441
Africa:Senegal:Kédougou,,,1995,0.0140316602088314,0.0443556881059299,0.00477213032634
Africa:Senegal:Kédougou,,,1996,0.0131839528004378,0.0428604483729587,0.0044578199286736
Africa:Senegal:Kédougou,,,1997,0.0124117737144359,0.0408948102249627,0.0041712776630087
Africa:Senegal:Kédougou,,,1998,0.0117013499749477,0.0385901217778182,0.0039154018295255
Africa:Senegal:Kédougou,,,1999,0.0110444050751224,0.0360449648800153,0.0036924819773477
Africa:Senegal:Kédougou,,,2000,0.0104321528803008,0.03332658023139,0.0035011817366955
Africa:Senegal:Kédougou,,,2001,0.0098599265236208,0.0305303649716186,0.0033419457376158
Africa:Senegal:Kédougou,,,2002,0.009321675537465,0.0276794328622448,0.0032180887289442
Africa:Senegal:Kédougou,,,2003,0.0088136072694335,0.0248125490064215,0.0031241916822283
Africa:Senegal:Kédougou,,,2004,0.0083311321572195,0.022006439005753,0.0030701432562348
Africa:Senegal:Kédougou,0.0,0.0,2005,0.0078692167617404,0.0192614494066834,0.0030600476546662
Africa:Senegal:Kédougou,,,2006,0.0074843150313336,0.0189736340627311,0.0027906445295871
Africa:Senegal:Kédougou,,,2007,0.0071244252970234,0.0182175137328611,0.0025914779220204
Africa:Senegal:Kédougou,,,2008,0.0067800268804442,0.0171249647201309,0.0024576210838009
Africa:Senegal:Kédougou,,,2009,0.0064428966220156,0.0158407027094549,0.0023886200953861
Africa:Senegal:Kédougou,0.0085636197294823,0.0087467739098412,2010,0.0060929918518542,0.0144590030753067,0.0023993271321363
Africa:Senegal:Kédougou,,,2011,0.0067084885254334,0.0162409387617807,0.0026232895280041
Africa:Senegal:Kédougou,0.0,0.0,2012,0.0073744741545706,0.018103818422209,0.0029085886924697
Africa:Senegal:Kédougou,,,2013,0.0069380433176582,0.0175109028845883,0.0026781668117108
Africa:Senegal:Kédougou,0.0,0.0,2014,0.0065566615219404,0.0160817347848089,0.0025353027739053
Africa:Senegal:Kédougou,0.0,0.0,2015,0.0062071686934578,0.0150910725277645,0.0023923300958687
Africa:Senegal:Kédougou,0.0,0.0,2016,0.0056777305819114,0.0139076513708482,0.0021306915671333
Africa:Senegal:Kédougou,0.0,0.0,2017,0.0053430971029748,0.0131567077673753,0.0019756691463336
Africa:Senegal:Kédougou,0.0,0.0,2018,0.0058202484559906,0.014285238693448,0.0022066618459802
Africa:Senegal:Kédougou,0.0,0.0,2019,0.0063068803535619,0.0161327139206949,0.0023526236417879
Africa:Senegal:Kédougou,,,2020,0.0062813965897339,0.0176483995510311,0.002203698982247
Africa:Senegal:Kédougou,,,2021,0.0062680705097099,0.0190717998516492,0.0020658499666271
Africa:Senegal:Kédougou,,,2022,0.0062590139383852,0.0204585668952866,0.0019407619533014
Africa:Senegal:Kédougou,,,2023,0.006252215761033,0.0218463309164111,0.0018282176276583
Africa:Senegal:Kédougou,,,2024,0.0062474420106368,0.0232492773485006,0.0017247728671002
Africa:Senegal:Kédougou,,,2025,0.0062433413497779,0.0246651101470426,0.0016320772873723
Africa:Senegal:Kolda,,,1990,0.021490147024063,0.0648532579121933,0.008527124823873
Africa:Senegal:Kolda,,,1991,0.0216624107455246,0.0593825425609162,0.008950755827985
Africa:Senegal:Kolda,,,1992,0.0218900893888673,0.0537029931828833,0.0093614600062935
Africa:Senegal:Kolda,0.02,0.0195323094157119,1993,0.0222636722192658,0.0474610071472027,0.009735382936771
Africa:Senegal:Kolda,,,1994,0.0206486385901455,0.0485961712999893,0.0091665617026778
Africa:Senegal:Kolda,,,1995,0.0193104910629558,0.0482580533914385,0.0085653196711705
Africa:Senegal:Kolda,,,1996,0.0181286451803226,0.0470602448609114,0.0079876864336716
Africa:Senegal:Kolda,,,1997,0.0170629938145292,0.0451354202535949,0.0074524828398465
Africa:Senegal:Kolda,,,1998,0.0160902120743454,0.0426950033564413,0.0069698993726457
Africa:Senegal:Kolda,,,1999,0.0151960185731675,0.0398489036902,0.0065584705230271
Africa:Senegal:Kolda,,,2000,0.0143658232227192,0.0367185744859624,0.0062021594014568
Africa:Senegal:Kolda,,,2001,0.0135934581827245,0.0334175898960215,0.0059232633234426
Africa:Senegal:Kolda,,,2002,0.0128673193680337,0.0300231987663569,0.005718930042365
Africa:Senegal:Kolda,,,2003,0.0121803857763013,0.0265495072627826,0.0055984199060283
Africa:Senegal:Kolda,,,2004,0.0115241401824016,0.0231066487900383,0.0055840372812993
Africa:Senegal:Kolda,0.0095998165251779,0.009449147428628,2005,0.0108866415867418,0.0197791555351781,0.0057229402893718
Africa:Senegal:Kolda,,,2006,0.0103785856153644,0.0197344017240376,0.0050606344570387
Africa:Senegal:Kolda,,,2007,0.0099002994993026,0.0190315582857841,0.0046223781099117
Africa:Senegal:Kolda,,,2008,0.0094357472301465,0.017894680767553,0.0043506986724682
Africa:Senegal:Kolda,,,2009,0.008971560304718,0.0164772422347867,0.004244436616424
Africa:Senegal:Kolda,0.0072544374258626,0.0053348227410192,2010,0.00846672780626,0.0149675803348856,0.0043539907315781
Africa:Senegal:Kolda,,,2011,0.0092905104131653,0.0166301112481311,0.0048761236923091
Africa:Senegal:Kolda,0.0055208114650436,0.0055326634566509,2012,0.0101731663343751,0.0183633218649808,0.0055686154031006
Africa:Senegal:Kolda,,,2013,0.0095815624015528,0.0180082126857633,0.0050341195110734
Africa:Senegal:Kolda,0.0,0.0,2014,0.0090713235635289,0.0164880221630124,0.0047515059771149
Africa:Senegal:Kolda,0.0,0.0,2015,0.008597100830273,0.0154769283726009,0.0044637006252385
Africa:Senegal:Kolda,0.0,0.0,2016,0.0078890263032792,0.0144282985252087,0.0038681206644556
Africa:Senegal:Kolda,0.0,0.0,2017,0.0074290640473187,0.0137639296535467,0.0035508327604704
Africa:Senegal:Kolda,0.0,0.0,2018,0.0080684777026525,0.0148102870863765,0.0040648652297042
Africa:Senegal:Kolda,0.0,0.0,2019,0.0087255999418251,0.0168799412878036,0.0043433736332407
Africa:Senegal:Kolda,,,2020,0.0086981692644976,0.018949970983673,0.0039510658426864
Africa:Senegal:Kolda,,,2021,0.0086894574141027,0.0208928673512835,0.0036180002052816
